x0,x1,labels
0.83,-0.69,1
0.84,-1.65,1
0.84,-1.26,1
0.84,-1.25,1
0.84,-1.17,1
0.84,-1.07,1
0.84,-1.04,1
0.84,-0.85,1
0.84,-0.67,1
0.85,-1.89,1
0.85,-1.89,1
0.85,-1.4,1
0.85,-1.36,1
0.85,-1.3,1
0.85,-0.67,1
0.86,-1.26,1
0.86,-1.23,1
0.86,-1.22,1
0.86,-0.9,1
0.86,-0.86,1
0.86,-0.81,1
0.86,-0.67,1
0.86,-0.62,1
0.86,-0.46,1
0.87,-1.37,1
0.87,-1.16,1
0.87,-1.14,1
0.87,-1.07,1
0.88,-1.67,1
0.88,-1.67,1
0.88,-1.51,1
0.88,-1.22,1
0.88,-0.99,1
0.88,-0.96,1
0.88,-0.89,1
0.89,-1.98,1
0.89,-1.13,1
0.89,-1.0,1
0.89,-0.9,1
0.89,-0.63,1
0.89,-0.4,1
0.9,-1.55,1
0.9,-1.46,1
0.9,-1.39,1
0.9,-1.31,1
0.9,-1.17,1
0.9,-0.99,1
0.9,-0.98,1
0.9,-0.73,1
0.9,-0.63,1
0.9,-0.49,1
0.9,-0.49,1
0.91,-1.55,1
0.91,-1.38,1
0.91,-1.27,1
0.91,-1.27,1
0.91,-1.14,1
0.91,-0.93,1
0.91,-0.31,1
0.92,-1.6,1
0.92,-1.48,1
0.92,-1.37,1
0.92,-1.2,1
0.92,-0.96,1
0.92,-0.83,1
0.92,-0.82,1
0.93,-1.42,1
0.93,-0.87,1
0.93,-0.34,1
0.94,-1.62,1
0.94,-1.51,1
0.94,-1.47,1
0.94,-1.46,1
0.94,-1.35,1
0.94,-1.29,1
0.94,-1.22,1
0.94,-1.12,1
0.94,-0.97,1
0.94,-0.81,1
0.95,-1.45,1
0.95,-1.32,1
0.95,-0.9,1
0.96,-1.28,1
0.96,-1.1,1
0.96,-1.07,1
0.96,-0.94,1
0.96,-0.82,1
0.96,-0.77,1
0.97,-1.58,1
0.97,-1.36,1
0.97,-1.21,1
0.97,-0.95,1
0.97,-0.88,1
0.97,-0.64,1
0.97,-0.59,1
0.98,-1.33,1
0.98,-1.06,1
0.98,-0.87,1
0.98,-0.67,1
0.99,-1.8,1
0.99,-1.43,1
0.99,-1.36,1
0.99,-1.16,1
0.99,-1.03,1
0.99,-0.82,1
1.0,-1.46,1
1.0,-1.08,1
1.0,-0.87,1
1.0,-0.43,1
1.01,-1.35,1
1.01,-1.31,1
1.01,-1.31,1
1.01,-0.98,1
1.01,-0.75,1
1.01,-0.53,1
1.02,-1.66,1
1.02,-1.45,1
1.02,-1.35,1
1.02,-1.21,1
1.02,-1.1,1
1.02,-0.98,1
1.02,-0.98,1
1.03,-1.72,1
1.03,-1.58,1
1.03,-1.57,1
1.03,-1.57,1
1.03,-1.53,1
1.03,-1.47,1
1.03,-1.28,1
1.03,-1.02,1
1.03,-0.96,1
1.03,-0.81,1
1.03,-0.69,1
1.03,-0.69,1
1.04,-1.2,1
1.04,-1.04,1
1.04,-0.99,1
1.04,-0.9,1
1.04,-0.7,1
1.04,-0.7,1
1.05,-1.7,1
1.05,-1.63,1
1.05,-1.34,1
1.05,-0.8,1
1.05,-0.75,1
1.05,-0.72,1
1.06,-1.3,1
1.06,-1.21,1
1.06,-0.97,1
1.06,-0.96,1
1.06,-0.95,1
1.06,-0.62,1
1.07,-1.4,1
1.07,-1.37,1
1.07,-1.32,1
1.07,-1.3,1
1.07,-1.3,1
1.07,-1.21,1
1.07,-1.05,1
1.07,-0.96,1
1.07,-0.81,1
1.07,-0.81,1
1.08,-1.82,1
1.08,-1.47,1
1.08,-1.35,1
1.08,-1.32,1
1.08,-1.29,1
1.08,-1.04,1
1.08,-0.99,1
1.08,-0.9,1
1.08,-0.55,1
1.09,-1.35,1
1.09,-1.3,1
1.09,-1.05,1
1.09,-0.85,1
1.09,-0.81,1
1.09,-0.27,1
1.1,-1.73,1
1.1,-1.46,1
1.1,-1.45,1
1.1,-1.45,1
1.1,-1.29,1
1.1,-0.98,1
1.1,-0.95,1
1.1,-0.9,1
1.11,-1.9,1
1.11,-1.17,1
1.11,-1.17,1
1.11,-1.16,1
1.11,-1.05,1
1.11,-1.0,1
1.11,-1.0,1
1.11,-0.85,1
1.11,-0.54,1
1.11,-0.42,1
1.12,-1.72,1
1.12,-1.71,1
1.12,-1.26,1
1.12,-1.18,1
1.12,-1.07,1
1.12,-0.84,1
1.12,-0.64,1
1.12,-0.52,1
1.13,-1.8,1
1.13,-1.7,1
1.13,-1.69,1
1.13,-1.53,1
1.13,-1.41,1
1.13,-1.32,1
1.13,-1.0,1
1.13,-0.76,1
1.13,-0.64,1
1.13,-0.49,1
1.13,-0.43,1
1.14,-1.59,1
1.14,-1.52,1
1.14,-1.36,1
1.14,-1.3,1
1.14,-0.94,1
1.14,-0.47,1
1.15,-1.29,1
1.15,-1.18,1
1.15,-0.94,1
1.15,-0.86,1
1.15,-0.41,1
1.16,-1.31,1
1.16,-1.27,1
1.16,-1.26,1
1.16,-1.05,1
1.16,0.13,1
1.17,-1.74,1
1.17,-1.46,1
1.17,-1.43,1
1.17,-1.32,1
1.17,-1.22,1
1.17,-1.22,1
1.17,-0.88,1
1.17,-0.79,1
1.18,-1.32,1
1.18,-1.19,1
1.18,-1.1,1
1.18,-1.05,1
1.18,-1.0,1
1.18,-0.28,1
1.19,-1.7,1
1.19,-1.58,1
1.19,-1.51,1
1.19,-1.5,1
1.19,-1.48,1
1.19,-1.46,1
1.19,-1.39,1
1.19,-1.22,1
1.19,-1.13,1
1.19,-0.95,1
1.19,-0.89,1
1.19,-0.58,1
1.2,-1.91,1
1.2,-1.9,1
1.2,-1.76,1
1.2,-1.66,1
1.2,-1.59,1
1.2,-1.47,1
1.2,-1.34,1
1.2,-0.85,1
1.2,-0.46,1
1.21,-1.61,1
1.21,-1.46,1
1.21,-1.45,1
1.21,-1.27,1
1.21,-1.05,1
1.21,-0.97,1
1.21,-0.81,1
1.21,-0.7,1
1.21,-0.5,1
1.22,-1.69,1
1.22,-1.51,1
1.22,-1.5,1
1.22,-1.36,1
1.22,-1.35,1
1.22,-1.28,1
1.22,-1.15,1
1.22,-0.88,1
1.22,-0.88,1
1.22,-0.85,1
1.22,-0.58,1
1.23,-1.95,1
1.23,-1.93,1
1.23,-1.52,1
1.23,-1.43,1
1.23,-1.11,1
1.23,-1.03,1
1.24,-0.79,1
1.24,-0.78,1
1.24,-0.7,1
1.24,-0.42,1
1.25,-1.91,1
1.25,-1.85,1
1.25,-1.75,1
1.25,-1.7,1
1.25,-1.4,1
1.25,-1.39,1
1.25,-1.22,1
1.25,-0.93,1
1.25,-0.86,1
1.25,-0.68,1
1.26,-1.94,1
1.26,-1.42,1
1.26,-1.26,1
1.26,-1.1,1
1.26,-0.94,1
1.27,-1.5,1
1.27,-1.48,1
1.27,-1.43,1
1.27,-1.37,1
1.27,-1.29,1
1.27,-1.18,1
1.27,-1.15,1
1.27,-1.1,1
1.27,-0.82,1
1.27,-0.56,1
1.27,-0.29,1
1.28,-1.76,1
1.28,-1.31,1
1.28,-0.76,1
1.28,-0.72,1
1.29,-1.71,1
1.29,-1.63,1
1.29,-1.55,1
1.29,-1.37,1
1.29,-1.28,1
1.29,-1.27,1
1.29,-1.14,1
1.3,-1.55,1
1.3,-1.47,1
1.3,-1.36,1
1.3,-1.01,1
1.3,-1.01,1
1.3,-0.83,1
1.3,-0.77,1
1.3,-0.76,1
1.3,-0.76,1
1.3,-0.74,1
1.3,-0.36,1
1.31,-1.65,1
1.31,-1.65,1
1.31,-1.64,1
1.31,-1.54,1
1.31,-1.21,1
1.31,-1.1,1
1.31,-1.0,1
1.31,-0.91,1
1.31,-0.59,1
1.31,-0.58,1
1.31,-0.37,1
1.32,-1.22,1
1.32,-1.2,1
1.32,-0.85,1
1.32,-0.77,1
1.32,-0.61,1
1.33,-1.25,1
1.34,-1.51,1
1.34,-1.48,1
1.34,-1.25,1
1.34,-0.66,1
1.35,-1.42,1
1.35,-1.38,1
1.35,-1.33,1
1.35,-1.27,1
1.35,-1.1,1
1.35,-0.47,1
1.36,-1.75,1
1.36,-1.61,1
1.36,-1.44,1
1.36,-1.37,1
1.36,-1.32,1
1.36,-1.22,1
1.36,-1.1,1
1.36,-1.05,1
1.36,-0.99,1
1.36,-0.96,1
1.36,-0.96,1
1.36,-0.95,1
1.36,-0.95,1
1.36,-0.94,1
1.37,-1.84,1
1.37,-1.37,1
1.37,-1.22,1
1.37,-0.93,1
1.37,-0.8,1
1.38,-1.42,1
1.38,-1.14,1
1.38,-0.76,1
1.39,-1.49,1
1.39,-1.46,1
1.39,-1.16,1
1.39,-1.08,1
1.39,-0.92,1
1.4,-1.34,1
1.4,-1.18,1
1.41,-1.67,1
1.41,-1.59,1
1.41,-1.59,1
1.41,-1.39,1
1.41,-1.35,1
1.41,-1.18,1
1.41,-1.16,1
1.41,-0.93,1
1.41,-0.86,1
1.41,-0.77,1
1.41,-0.36,1
1.42,-1.37,1
1.42,-1.33,1
1.42,-1.27,1
1.42,-0.99,1
1.42,-0.65,1
1.43,-1.29,1
1.43,-1.1,1
1.43,-0.96,1
1.44,-1.78,1
1.44,-1.44,1
1.44,-1.14,1
1.44,-0.98,1
1.44,-0.92,1
1.44,-0.9,1
1.45,-1.61,1
1.45,-1.51,1
1.45,-1.34,1
1.45,-0.87,1
1.45,-0.74,1
1.45,-0.57,1
1.46,-1.32,1
1.46,-0.84,1
1.46,-0.8,1
1.46,-0.72,1
1.47,-1.43,1
1.47,-1.15,1
1.47,-0.82,1
1.47,-0.71,1
1.47,-0.52,1
1.48,-1.84,1
1.48,-1.44,1
1.48,-1.35,1
1.48,-0.46,1
1.49,-1.68,1
1.49,-1.37,1
1.49,-1.19,1
1.49,-1.03,1
1.49,-1.02,1
1.49,-0.89,1
1.49,-0.83,1
1.49,-0.54,1
1.5,-1.34,1
1.5,-1.28,1
1.5,-1.28,1
1.5,-1.27,1
1.5,-0.98,1
1.5,-0.47,1
1.51,-1.94,1
1.51,-1.5,1
1.51,-1.3,1
1.51,-1.28,1
1.51,-1.15,1
1.51,-1.14,1
1.51,-1.05,1
1.51,-0.87,1
1.51,-0.77,1
1.52,-1.22,1
1.52,-0.95,1
1.52,-0.93,1
1.52,-0.56,1
1.53,-1.15,1
1.53,-1.11,1
1.53,-1.08,1
1.53,-0.98,1
1.53,-0.88,1
1.53,-0.8,1
1.54,-1.16,1
1.54,-1.02,1
1.54,-0.81,1
1.54,-0.62,1
1.54,-0.43,1
1.54,-0.4,1
1.54,-0.15,1
1.55,-1.47,1
1.55,-1.42,1
1.55,-1.38,1
1.55,-1.28,1
1.55,-1.06,1
1.55,-0.92,1
1.56,-1.66,1
1.56,-1.52,1
1.56,-1.47,1
1.56,-0.98,1
1.57,-1.47,1
1.57,-1.14,1
1.57,-0.44,1
1.58,-1.47,1
1.58,-1.4,1
1.58,-1.03,1
1.59,-1.22,1
1.59,-1.14,1
1.59,-1.09,1
1.59,-0.97,1
1.59,-0.94,1
1.59,-0.9,1
1.59,-0.75,1
1.59,-0.74,1
1.6,-1.21,1
1.6,-1.16,1
1.6,-1.14,1
1.6,-0.99,1
1.6,-0.41,1
1.61,-1.22,1
1.61,-1.01,1
1.62,-2.01,1
1.62,-1.77,1
1.62,-1.7,1
1.62,-1.38,1
1.62,-1.36,1
1.62,-1.0,1
1.62,-0.9,1
1.62,-0.67,1
1.63,-1.32,1
1.63,-1.16,1
1.63,-0.85,1
1.63,-0.73,1
1.63,-0.57,1
1.64,-1.73,1
1.64,-1.7,1
1.64,-1.55,1
1.64,-1.45,1
1.64,-1.11,1
1.64,-0.81,1
1.65,-1.24,1
1.66,-2.15,1
1.66,-1.88,1
1.66,-1.52,1
1.66,-1.46,1
1.66,-1.22,1
1.66,-1.15,1
1.66,-0.98,1
1.66,-0.86,1
1.67,-1.06,1
1.67,-0.61,1
1.68,-1.72,1
1.68,-1.63,1
1.68,-0.76,1
1.69,-1.34,1
1.69,-1.33,1
1.69,-0.9,1
1.69,-0.54,1
1.7,-1.48,1
1.7,-1.13,1
1.7,-0.63,1
1.7,-0.61,1
1.71,-1.8,1
1.71,-1.3,1
1.71,-1.1,1
1.72,-1.35,1
1.72,-1.15,1
1.72,-0.93,1
1.73,-1.58,1
1.73,-1.56,1
1.73,-1.46,1
1.73,-1.41,1
1.73,-1.01,1
1.73,-0.92,1
1.73,-0.55,1
1.74,-1.74,1
1.74,-1.65,1
1.74,-1.22,1
1.74,-1.2,1
1.74,-1.01,1
1.74,-0.87,1
1.74,-0.81,1
1.74,-0.56,1
1.75,-1.55,1
1.75,-1.4,1
1.75,-1.35,1
1.75,-1.19,1
1.76,-1.48,1
1.76,-1.24,1
1.76,-0.29,1
1.77,-1.63,1
1.77,-1.58,1
1.77,-1.35,1
1.77,-1.08,1
1.77,-1.01,1
1.77,-0.88,1
1.77,-0.78,1
1.77,-0.67,1
1.78,-1.15,1
1.78,-1.11,1
1.78,-0.89,1
1.79,-2.0,1
1.79,-1.59,1
1.79,-1.56,1
1.79,-1.25,1
1.79,-0.94,1
1.79,-0.83,1
1.79,-0.76,1
1.8,-1.33,1
1.8,-0.88,1
1.81,-0.94,1
1.81,-0.6,1
1.82,-1.91,1
1.82,-1.26,1
1.82,-0.89,1
1.83,-1.67,1
1.83,-1.59,1
1.83,-1.23,1
1.83,-1.2,1
1.84,-1.57,1
1.85,-0.92,1
1.86,-1.09,1
1.86,-0.58,1
1.87,-1.62,1
1.87,-1.11,1
1.87,-1.1,1
1.88,-1.29,1
1.88,-1.27,1
1.88,-1.19,1
1.88,-1.06,1
1.89,-1.41,1
1.89,-1.07,1
1.9,-1.46,1
1.9,-1.15,1
1.92,-1.65,1
1.92,-0.71,1
1.93,-1.5,1
1.93,-0.58,1
1.95,-1.47,1
1.95,-1.35,1
1.97,-1.13,1
1.97,-0.93,1
1.98,-1.36,1
1.98,-1.35,1
1.98,-1.29,1
1.98,-1.06,1
1.98,-0.51,1
1.99,-1.16,1
2.0,-1.29,1
2.0,-1.06,1
2.01,-0.91,1
2.01,-0.81,1
2.02,-1.44,1
2.02,-0.83,1
2.03,-1.06,1
2.03,-0.93,1
2.04,-0.93,1
2.05,-1.22,1
2.06,-1.4,1
2.08,-0.68,1
2.09,-1.35,1
2.09,-0.62,1
2.1,-1.43,1
2.1,-1.4,1
2.1,-0.88,1
2.13,-1.15,1
2.14,-1.58,1
2.14,-1.22,1
2.16,-1.68,1
2.18,-1.52,1
2.18,-0.99,1
2.18,-0.62,1
2.2,-1.44,1
2.2,-1.43,1
2.21,-1.76,1
2.21,-0.52,1
2.23,-1.17,1
2.23,-0.78,1
2.23,-0.68,1
2.24,-0.98,1
2.24,-0.96,1
2.25,-0.75,1
2.26,-1.32,1
2.26,-1.23,1
2.33,-0.62,1
2.36,-1.22,1
2.36,-0.98,1
2.49,-1.31,1
2.52,-1.07,1
2.57,-1.3,1
2.59,-1.21,1
2.59,-0.52,1
2.71,-1.26,1
2.75,-1.36,1
2.78,-1.06,1
2.99,-1.7,1
3.27,-0.28,1
-2.38,-0.75,2
-2.22,0.1,2
-2.21,-0.16,2
-2.2,-0.6,2
-2.19,-1.3,2
-2.16,-0.72,2
-2.15,-0.53,2
-2.14,-0.43,2
-2.1,-0.28,2
-2.1,0.03,2
-2.08,-0.47,2
-2.07,0.0,2
-2.05,-0.34,2
-2.04,-0.5,2
-2.03,-0.35,2
-2.03,-0.02,2
-2.02,-1.3,2
-1.99,-0.2,2
-1.98,-0.32,2
-1.98,-0.28,2
-1.96,-0.84,2
-1.96,-0.29,2
-1.96,-0.12,2
-1.96,-0.08,2
-1.95,-0.18,2
-1.94,-0.38,2
-1.93,-0.17,2
-1.92,-1.36,2
-1.92,-0.52,2
-1.92,-0.47,2
-1.92,0.09,2
-1.91,-0.33,2
-1.91,0.03,2
-1.91,0.26,2
-1.9,-0.44,2
-1.88,-0.51,2
-1.87,-0.94,2
-1.87,-0.68,2
-1.86,-1.0,2
-1.86,-0.83,2
-1.86,-0.53,2
-1.85,-0.41,2
-1.85,0.24,2
-1.84,-0.38,2
-1.83,-0.45,2
-1.83,-0.27,2
-1.83,-0.2,2
-1.81,-1.33,2
-1.81,-0.47,2
-1.81,-0.28,2
-1.81,-0.21,2
-1.81,0.58,2
-1.78,-0.49,2
-1.78,-0.32,2
-1.78,-0.09,2
-1.78,-0.02,2
-1.77,-0.76,2
-1.76,-0.72,2
-1.76,0.39,2
-1.75,-0.6,2
-1.75,-0.43,2
-1.74,-0.33,2
-1.74,0.02,2
-1.74,0.32,2
-1.73,-0.18,2
-1.72,-0.56,2
-1.71,-0.55,2
-1.71,-0.49,2
-1.71,0.03,2
-1.7,-0.28,2
-1.69,-0.58,2
-1.69,-0.31,2
-1.69,-0.26,2
-1.69,-0.1,2
-1.68,-0.34,2
-1.68,-0.28,2
-1.68,-0.2,2
-1.68,0.13,2
-1.67,-0.52,2
-1.67,-0.22,2
-1.67,-0.16,2
-1.67,-0.12,2
-1.66,-0.71,2
-1.66,-0.32,2
-1.66,-0.02,2
-1.66,0.69,2
-1.65,-0.71,2
-1.65,-0.63,2
-1.65,-0.6,2
-1.64,-0.72,2
-1.64,-0.41,2
-1.64,-0.2,2
-1.63,-0.63,2
-1.63,-0.51,2
-1.63,-0.33,2
-1.62,-0.45,2
-1.62,-0.42,2
-1.62,-0.16,2
-1.62,-0.04,2
-1.62,0.0,2
-1.62,0.17,2
-1.62,0.29,2
-1.61,-1.01,2
-1.61,-0.77,2
-1.61,-0.6,2
-1.61,-0.5,2
-1.61,-0.41,2
-1.61,-0.17,2
-1.6,-0.78,2
-1.6,-0.66,2
-1.59,-1.25,2
-1.59,-0.4,2
-1.59,-0.34,2
-1.59,-0.22,2
-1.59,0.02,2
-1.58,-0.35,2
-1.58,0.08,2
-1.57,-0.43,2
-1.56,-1.38,2
-1.56,-0.61,2
-1.56,-0.59,2
-1.56,-0.42,2
-1.55,-0.52,2
-1.55,-0.37,2
-1.55,-0.15,2
-1.55,0.13,2
-1.54,-0.3,2
-1.54,-0.16,2
-1.53,-0.34,2
-1.53,-0.27,2
-1.53,-0.19,2
-1.52,-0.53,2
-1.51,-1.11,2
-1.51,-0.6,2
-1.51,-0.11,2
-1.51,0.4,2
-1.5,-0.52,2
-1.5,-0.51,2
-1.5,-0.41,2
-1.5,-0.31,2
-1.5,-0.14,2
-1.5,-0.02,2
-1.49,-1.01,2
-1.49,0.58,2
-1.48,-1.42,2
-1.48,-1.07,2
-1.48,-0.57,2
-1.48,-0.51,2
-1.48,-0.39,2
-1.48,-0.3,2
-1.47,-1.17,2
-1.47,-0.61,2
-1.47,-0.53,2
-1.47,-0.46,2
-1.47,0.11,2
-1.46,-0.64,2
-1.46,-0.47,2
-1.45,-0.25,2
-1.45,-0.19,2
-1.44,-0.9,2
-1.44,-0.6,2
-1.44,-0.55,2
-1.44,-0.33,2
-1.44,-0.33,2
-1.44,0.09,2
-1.43,-0.99,2
-1.43,-0.41,2
-1.43,-0.4,2
-1.43,-0.38,2
-1.43,0.07,2
-1.42,-0.71,2
-1.42,-0.36,2
-1.42,-0.17,2
-1.42,-0.11,2
-1.42,-0.01,2
-1.42,0.14,2
-1.41,-1.28,2
-1.41,-0.78,2
-1.41,-0.75,2
-1.41,-0.65,2
-1.41,-0.57,2
-1.41,-0.51,2
-1.41,0.19,2
-1.41,0.31,2
-1.4,-0.45,2
-1.4,0.17,2
-1.39,-0.92,2
-1.39,-0.14,2
-1.39,0.12,2
-1.38,-0.78,2
-1.38,0.43,2
-1.37,-0.87,2
-1.37,-0.43,2
-1.37,0.02,2
-1.37,0.1,2
-1.36,-0.59,2
-1.36,-0.52,2
-1.36,-0.27,2
-1.36,-0.22,2
-1.36,-0.2,2
-1.36,-0.12,2
-1.36,0.22,2
-1.35,-0.93,2
-1.35,-0.43,2
-1.35,-0.14,2
-1.35,-0.12,2
-1.34,-0.83,2
-1.34,-0.62,2
-1.34,-0.0,2
-1.34,0.28,2
-1.33,-0.96,2
-1.33,-0.95,2
-1.33,-0.87,2
-1.33,-0.61,2
-1.33,-0.6,2
-1.33,0.21,2
-1.32,-1.27,2
-1.32,-1.13,2
-1.32,-0.89,2
-1.32,-0.82,2
-1.32,-0.81,2
-1.32,-0.5,2
-1.32,-0.42,2
-1.32,-0.28,2
-1.32,-0.18,2
-1.32,-0.12,2
-1.32,0.11,2
-1.32,0.15,2
-1.31,-0.96,2
-1.31,-0.59,2
-1.31,-0.34,2
-1.31,-0.1,2
-1.31,0.03,2
-1.31,0.08,2
-1.3,-0.58,2
-1.3,-0.51,2
-1.3,-0.3,2
-1.3,-0.27,2
-1.29,-1.11,2
-1.29,-0.63,2
-1.29,-0.41,2
-1.29,-0.4,2
-1.29,-0.12,2
-1.29,-0.1,2
-1.29,-0.08,2
-1.29,-0.07,2
-1.29,0.1,2
-1.28,-0.41,2
-1.28,-0.37,2
-1.28,-0.12,2
-1.28,0.01,2
-1.27,-0.72,2
-1.27,-0.58,2
-1.27,-0.58,2
-1.27,-0.49,2
-1.27,-0.45,2
-1.27,-0.4,2
-1.26,-0.38,2
-1.26,-0.09,2
-1.26,0.45,2
-1.25,-0.76,2
-1.25,-0.69,2
-1.25,-0.65,2
-1.25,-0.39,2
-1.25,-0.39,2
-1.25,-0.32,2
-1.25,-0.3,2
-1.24,-0.67,2
-1.24,-0.59,2
-1.24,-0.23,2
-1.24,-0.17,2
-1.24,-0.01,2
-1.24,0.13,2
-1.24,0.18,2
-1.23,-0.91,2
-1.23,-0.27,2
-1.23,-0.17,2
-1.23,-0.13,2
-1.23,0.28,2
-1.22,-0.38,2
-1.22,0.1,2
-1.21,-0.8,2
-1.21,-0.76,2
-1.21,-0.51,2
-1.21,-0.47,2
-1.21,-0.43,2
-1.21,-0.24,2
-1.21,-0.17,2
-1.21,0.05,2
-1.2,-0.87,2
-1.2,-0.83,2
-1.2,-0.59,2
-1.2,-0.52,2
-1.2,-0.44,2
-1.2,-0.36,2
-1.19,-0.86,2
-1.19,-0.84,2
-1.19,-0.67,2
-1.19,-0.44,2
-1.18,-1.29,2
-1.18,-0.98,2
-1.18,-0.9,2
-1.18,-0.74,2
-1.18,-0.67,2
-1.18,-0.24,2
-1.18,-0.2,2
-1.18,0.3,2
-1.17,-1.02,2
-1.17,-0.93,2
-1.17,-0.85,2
-1.17,-0.44,2
-1.17,-0.29,2
-1.17,-0.2,2
-1.17,-0.14,2
-1.17,0.01,2
-1.17,0.01,2
-1.17,0.12,2
-1.17,0.41,2
-1.16,-0.28,2
-1.16,-0.2,2
-1.16,-0.1,2
-1.15,-0.9,2
-1.15,-0.6,2
-1.15,-0.54,2
-1.15,-0.52,2
-1.15,-0.33,2
-1.14,-0.91,2
-1.14,-0.87,2
-1.14,-0.86,2
-1.14,-0.57,2
-1.14,-0.22,2
-1.14,-0.17,2
-1.14,-0.05,2
-1.14,0.04,2
-1.14,0.37,2
-1.13,-0.67,2
-1.13,-0.66,2
-1.13,-0.64,2
-1.13,-0.39,2
-1.13,-0.37,2
-1.13,-0.32,2
-1.13,-0.13,2
-1.13,0.22,2
-1.12,-0.68,2
-1.12,-0.33,2
-1.12,-0.12,2
-1.11,-0.89,2
-1.11,-0.63,2
-1.11,-0.33,2
-1.11,-0.27,2
-1.1,-0.62,2
-1.1,-0.4,2
-1.1,0.13,2
-1.09,-1.23,2
-1.09,-0.94,2
-1.09,-0.34,2
-1.09,-0.13,2
-1.09,-0.12,2
-1.09,0.02,2
-1.08,-0.73,2
-1.08,-0.64,2
-1.08,-0.52,2
-1.08,-0.51,2
-1.08,-0.41,2
-1.08,-0.37,2
-1.08,-0.35,2
-1.08,0.3,2
-1.07,-0.94,2
-1.07,-0.62,2
-1.07,-0.45,2
-1.07,-0.35,2
-1.06,-0.98,2
-1.06,-0.97,2
-1.06,-0.72,2
-1.06,-0.59,2
-1.06,-0.46,2
-1.06,-0.43,2
-1.06,-0.41,2
-1.06,0.06,2
-1.05,-0.76,2
-1.05,-0.75,2
-1.05,-0.55,2
-1.05,-0.31,2
-1.05,0.07,2
-1.05,0.35,2
-1.05,0.58,2
-1.04,-1.26,2
-1.04,-0.65,2
-1.04,-0.6,2
-1.04,-0.47,2
-1.04,-0.46,2
-1.04,-0.44,2
-1.04,-0.39,2
-1.04,-0.06,2
-1.04,0.04,2
-1.03,-0.53,2
-1.03,-0.48,2
-1.03,-0.45,2
-1.03,-0.35,2
-1.03,-0.22,2
-1.03,-0.2,2
-1.03,0.01,2
-1.03,0.24,2
-1.02,-0.49,2
-1.02,-0.16,2
-1.02,0.13,2
-1.01,-0.72,2
-1.01,-0.68,2
-1.01,-0.66,2
-1.01,-0.57,2
-1.01,-0.48,2
-1.01,-0.32,2
-1.01,-0.15,2
-1.01,-0.14,2
-1.01,0.17,2
-1.0,-0.93,2
-1.0,-0.74,2
-1.0,-0.64,2
-1.0,-0.29,2
-1.0,-0.29,2
-0.99,-0.55,2
-0.99,-0.46,2
-0.99,-0.27,2
-0.98,-1.21,2
-0.98,-1.0,2
-0.98,-0.98,2
-0.98,-0.85,2
-0.98,-0.67,2
-0.98,-0.62,2
-0.98,-0.56,2
-0.98,-0.56,2
-0.98,-0.31,2
-0.98,-0.25,2
-0.98,-0.09,2
-0.98,-0.05,2
-0.98,-0.01,2
-0.98,0.06,2
-0.98,0.24,2
-0.97,-0.52,2
-0.97,-0.49,2
-0.97,-0.38,2
-0.97,0.03,2
-0.97,0.04,2
-0.96,-1.02,2
-0.96,-0.85,2
-0.96,-0.61,2
-0.96,-0.52,2
-0.96,-0.48,2
-0.96,-0.37,2
-0.96,-0.36,2
-0.96,-0.08,2
-0.95,-1.12,2
-0.95,-0.5,2
-0.95,-0.11,2
-0.95,-0.0,2
-0.94,-1.02,2
-0.94,-0.59,2
-0.94,-0.45,2
-0.94,-0.37,2
-0.94,-0.25,2
-0.94,-0.06,2
-0.94,0.05,2
-0.93,-0.96,2
-0.93,-0.8,2
-0.93,-0.61,2
-0.93,-0.59,2
-0.93,-0.59,2
-0.93,-0.37,2
-0.93,-0.36,2
-0.93,-0.19,2
-0.93,-0.16,2
-0.93,0.32,2
-0.92,-0.7,2
-0.92,-0.5,2
-0.92,-0.48,2
-0.92,-0.38,2
-0.92,-0.37,2
-0.92,-0.1,2
-0.92,-0.1,2
-0.92,-0.08,2
-0.92,0.41,2
-0.91,-0.68,2
-0.91,-0.61,2
-0.91,-0.48,2
-0.91,-0.31,2
-0.91,-0.3,2
-0.91,-0.29,2
-0.91,0.02,2
-0.91,0.06,2
-0.91,0.12,2
-0.9,-1.3,2
-0.9,-1.17,2
-0.9,-0.53,2
-0.9,-0.44,2
-0.89,-0.59,2
-0.89,-0.5,2
-0.89,-0.48,2
-0.89,-0.44,2
-0.89,-0.43,2
-0.89,-0.43,2
-0.89,-0.42,2
-0.89,-0.34,2
-0.89,-0.27,2
-0.89,-0.2,2
-0.89,-0.06,2
-0.89,-0.03,2
-0.88,-1.09,2
-0.88,-0.93,2
-0.88,-0.74,2
-0.88,-0.42,2
-0.88,-0.42,2
-0.88,-0.35,2
-0.88,-0.24,2
-0.87,-0.8,2
-0.87,-0.64,2
-0.87,-0.4,2
-0.87,-0.33,2
-0.87,-0.19,2
-0.87,0.34,2
-0.87,0.71,2
-0.86,-1.01,2
-0.86,-0.99,2
-0.86,-0.66,2
-0.86,-0.31,2
-0.86,-0.16,2
-0.86,-0.11,2
-0.85,-0.79,2
-0.85,-0.52,2
-0.84,-0.5,2
-0.84,-0.49,2
-0.84,-0.29,2
-0.84,0.06,2
-0.83,-0.83,2
-0.83,-0.75,2
-0.83,-0.74,2
-0.83,-0.49,2
-0.83,-0.41,2
-0.83,-0.33,2
-0.83,0.08,2
-0.83,0.43,2
